uid,question,question_type,answer,object_ids,ambiguous,slot_values
4de31340-8264-4ab4-a2d3-03b3ac0938f6,How many white rubiks cubes are there in the office?,count_colour_location,1,[61],False,"{'colour': 'white ', 'entity': 'rubiks_cubes', 'location': 'office'}"
21902bfa-bc27-463a-abb5-564800e5bff0,How many wooden desks are there in the office?,count_colour_location,1,[21],False,"{'colour': 'wooden ', 'entity': 'desks', 'location': 'office'}"
399e458b-4c63-4fc8-a592-c846cbd7d030,How many yellow rubiks cubes are there in the office?,count_colour_location,1,[61],False,"{'colour': 'yellow ', 'entity': 'rubiks_cubes', 'location': 'office'}"
ba7ae9ea-b5b8-460d-8374-14d66089ff36,How many black bags are there in the living room?,count_colour_location,1,[3],False,"{'colour': 'black ', 'entity': 'bags', 'location': 'living room'}"
28e7192b-7259-4779-b714-ee012be011fa,How many black headphone are there in the living room?,count_colour_location,1,[38],False,"{'colour': 'black ', 'entity': 'headphone', 'location': 'living room'}"
f45e3365-5ae8-4854-a434-1e3434be6a3f,How many black ottomans are there in the living room?,count_colour_location,1,[37],False,"{'colour': 'black ', 'entity': 'ottomans', 'location': 'living room'}"
2e6ba275-1f6d-4110-859b-acc701307115,How many black paintings are there in the living room?,count_colour_location,1,[52],False,"{'colour': 'black ', 'entity': 'paintings', 'location': 'living room'}"
f2c63248-6f0f-4342-b8f0-f4a2da9af67f,How many blue bags are there in the living room?,count_colour_location,1,[2],False,"{'colour': 'blue ', 'entity': 'bags', 'location': 'living room'}"
9570f9da-044a-47e9-acdb-4a18e611f843,How many blue chairs are there in the living room?,count_colour_location,2,"[13, 15]",False,"{'colour': 'blue ', 'entity': 'chairs', 'location': 'living room'}"
1c350991-31cd-4afc-8668-1941a379795c,How many blue doors are there in the living room?,count_colour_location,1,[26],False,"{'colour': 'blue ', 'entity': 'doors', 'location': 'living room'}"
9b230260-9be9-45df-87fd-6912ced6431b,How many blue paintings are there in the living room?,count_colour_location,1,[52],False,"{'colour': 'blue ', 'entity': 'paintings', 'location': 'living room'}"
d3cc4021-7ac2-4c27-9093-6188633de955,How many blue rubiks cubes are there in the living room?,count_colour_location,3,"[59, 62, 60]",False,"{'colour': 'blue ', 'entity': 'rubiks_cubes', 'location': 'living room'}"
b1f5cd4f-f35b-42c5-a763-b5a547b6d867,How many brown sofas are there in the living room?,count_colour_location,1,[18],False,"{'colour': 'brown ', 'entity': 'sofas', 'location': 'living room'}"
857193e1-0152-4dd3-a2ee-eaec08d7e957,How many gray bags are there in the living room?,count_colour_location,1,[6],False,"{'colour': 'gray ', 'entity': 'bags', 'location': 'living room'}"
84cdfdbe-cc9e-4798-834e-7c21c8528595,How many gray books are there in the living room?,count_colour_location,1,[10],False,"{'colour': 'gray ', 'entity': 'books', 'location': 'living room'}"
566f6f20-425b-4b84-9be8-a3d88f68cfb2,How many gray chairs are there in the living room?,count_colour_location,1,[12],False,"{'colour': 'gray ', 'entity': 'chairs', 'location': 'living room'}"
2e9e23b4-ee10-429d-b2e4-64fca4782aef,How many gray shoe are there in the living room?,count_colour_location,1,[63],False,"{'colour': 'gray ', 'entity': 'shoe', 'location': 'living room'}"
a5de345b-9cfe-452a-8cd6-eae9d51a0001,How many green rubiks cubes are there in the living room?,count_colour_location,3,"[59, 62, 60]",False,"{'colour': 'green ', 'entity': 'rubiks_cubes', 'location': 'living room'}"
421429fa-fb8d-4560-a4cc-114e9e087b22,How many green wine bottles are there in the living room?,count_colour_location,2,"[88, 87]",False,"{'colour': 'green ', 'entity': 'wine_bottles', 'location': 'living room'}"
bb270990-2aa9-4ec4-b9dc-db52e5bd0245,How many orange rubiks cubes are there in the living room?,count_colour_location,3,"[59, 62, 60]",False,"{'colour': 'orange ', 'entity': 'rubiks_cubes', 'location': 'living room'}"
2a44749e-0a5b-46a3-8590-b9baa89a278f,How many orange t-shirts are there in the living room?,count_colour_location,1,[73],False,"{'colour': 'orange ', 'entity': 't-shirts', 'location': 'living room'}"
0e19ad48-eb59-49a6-901e-52aea74eb64f,How many orange teddy bears are there in the living room?,count_colour_location,1,[76],False,"{'colour': 'orange ', 'entity': 'teddy_bears', 'location': 'living room'}"
a69223e5-9a4c-4767-a152-65035630f5ec,How many red apples are there in the living room?,count_colour_location,2,"[1, 0]",False,"{'colour': 'red ', 'entity': 'apples', 'location': 'living room'}"
ee7f3b12-ed7e-48de-a44b-2eeb228c8e01,How many red rubiks cubes are there in the living room?,count_colour_location,3,"[59, 62, 60]",False,"{'colour': 'red ', 'entity': 'rubiks_cubes', 'location': 'living room'}"
d5abf532-07c9-4525-a603-8f88592ece02,How many silver robots are there in the living room?,count_colour_location,2,"[58, 57]",False,"{'colour': 'silver ', 'entity': 'robots', 'location': 'living room'}"
c97ef223-0790-44a5-856b-9160fe8310f3,How many silver trophies are there in the living room?,count_colour_location,1,[78],False,"{'colour': 'silver ', 'entity': 'trophies', 'location': 'living room'}"
3b577f81-197e-4331-aaf0-73d05f294042,How many transparent vases are there in the living room?,count_colour_location,2,"[80, 79]",False,"{'colour': 'transparent ', 'entity': 'vases', 'location': 'living room'}"
b6a4e04a-396d-4b0e-97b0-1f0cfee68e08,How many transparent windows are there in the living room?,count_colour_location,2,"[81, 85]",False,"{'colour': 'transparent ', 'entity': 'windows', 'location': 'living room'}"
0b111c5c-7d15-4fc2-a1ee-ba11fbcd5c2c,How many transparent wine glasses are there in the living room?,count_colour_location,1,[89],False,"{'colour': 'transparent ', 'entity': 'wine_glasses', 'location': 'living room'}"
2753afa8-6ce6-4e30-938d-95010f747355,How many white balls are there in the living room?,count_colour_location,1,[7],False,"{'colour': 'white ', 'entity': 'balls', 'location': 'living room'}"
9d301bf6-5a8b-47e0-b7b1-9b9099a69b13,How many white bookshelves are there in the living room?,count_colour_location,1,[17],False,"{'colour': 'white ', 'entity': 'bookshelves', 'location': 'living room'}"
89b63675-63a7-4e89-9a55-51949d283a9f,How many white cups are there in the living room?,count_colour_location,1,[19],False,"{'colour': 'white ', 'entity': 'cups', 'location': 'living room'}"
abc8cee6-df47-47ac-981c-4130e10d7c53,How many white door handles are there in the living room?,count_colour_location,1,[36],False,"{'colour': 'white ', 'entity': 'door_handles', 'location': 'living room'}"
8d634111-7078-4f1b-be12-a139bb996278,How many white lamps are there in the living room?,count_colour_location,4,"[42, 43, 49, 44]",False,"{'colour': 'white ', 'entity': 'lamps', 'location': 'living room'}"
aca4e40f-ffcd-4d78-a6e8-8a8027b6f89a,How many white paintings are there in the living room?,count_colour_location,1,[51],False,"{'colour': 'white ', 'entity': 'paintings', 'location': 'living room'}"
7c0f3f46-2ef0-4d24-8e9e-5f2c1f92578a,How many white robots are there in the living room?,count_colour_location,1,[56],False,"{'colour': 'white ', 'entity': 'robots', 'location': 'living room'}"
d468bad6-e277-402d-b66d-d171f668a4e0,How many white rubiks cubes are there in the living room?,count_colour_location,3,"[59, 62, 60]",False,"{'colour': 'white ', 'entity': 'rubiks_cubes', 'location': 'living room'}"
41c31499-e523-41d7-99a2-a48bf8e3b0a7,How many white tables are there in the living room?,count_colour_location,1,[74],False,"{'colour': 'white ', 'entity': 'tables', 'location': 'living room'}"
f17c9fa0-3966-4d86-b1c2-68a92ab643dc,How many white teapots are there in the living room?,count_colour_location,1,[75],False,"{'colour': 'white ', 'entity': 'teapots', 'location': 'living room'}"
cfb3043a-423c-4618-a7cc-343e7b981204,How many wooden chairs are there in the living room?,count_colour_location,1,[12],False,"{'colour': 'wooden ', 'entity': 'chairs', 'location': 'living room'}"
c906d252-a721-4747-990c-1667e100e6e3,How many wooden desks are there in the living room?,count_colour_location,1,[22],False,"{'colour': 'wooden ', 'entity': 'desks', 'location': 'living room'}"
6b33fe5d-0f15-4c60-9996-bfa0c4cbb4bd,How many wooden ottomans are there in the living room?,count_colour_location,1,[37],False,"{'colour': 'wooden ', 'entity': 'ottomans', 'location': 'living room'}"
b33e851a-1b56-47cb-be86-9d3e51b4c8a8,How many yellow paintings are there in the living room?,count_colour_location,1,[52],False,"{'colour': 'yellow ', 'entity': 'paintings', 'location': 'living room'}"
58e78697-de56-4fdd-96e6-40764698dbcd,How many yellow rubiks cubes are there in the living room?,count_colour_location,3,"[59, 62, 60]",False,"{'colour': 'yellow ', 'entity': 'rubiks_cubes', 'location': 'living room'}"
f540e457-a2ec-48d5-9453-0b046bc6fb9e,How many blue doors are there in the hallway?,count_colour_location,4,"[25, 24, 27, 30]",False,"{'colour': 'blue ', 'entity': 'doors', 'location': 'hallway'}"
7cbd2649-bff2-46a0-a5a0-ecb9785b3321,How many blue door handles are there in the hallway?,count_colour_location,1,[33],False,"{'colour': 'blue ', 'entity': 'door_handles', 'location': 'hallway'}"
809f275b-fca7-4a58-ab65-b5c298f35d23,How many gray notice boards are there in the hallway?,count_colour_location,3,"[55, 53, 54]",False,"{'colour': 'gray ', 'entity': 'notice_boards', 'location': 'hallway'}"
4795e54a-d150-4a3f-95ad-85667ddaf4f6,How many green signs are there in the hallway?,count_colour_location,2,"[64, 66]",False,"{'colour': 'green ', 'entity': 'signs', 'location': 'hallway'}"
11c64bef-622f-4958-b57b-2b0ebdf9f163,How many orange signs are there in the hallway?,count_colour_location,4,"[68, 69, 65, 70]",False,"{'colour': 'orange ', 'entity': 'signs', 'location': 'hallway'}"
8b124319-de2f-4c64-ab5b-6dbf3af70bad,How many red signs are there in the hallway?,count_colour_location,2,"[67, 72]",False,"{'colour': 'red ', 'entity': 'signs', 'location': 'hallway'}"
6ae349d7-5dde-4b81-80ba-f5086b0d91ac,How many transparent windows are there in the hallway?,count_colour_location,1,[83],False,"{'colour': 'transparent ', 'entity': 'windows', 'location': 'hallway'}"
9714cb99-6b18-4589-8a44-23bc07e4607b,How many white doors are there in the hallway?,count_colour_location,2,"[28, 23]",False,"{'colour': 'white ', 'entity': 'doors', 'location': 'hallway'}"
1ceef62c-fe64-4e42-a83d-b739a699107c,How many white door handles are there in the hallway?,count_colour_location,3,"[34, 32, 35]",False,"{'colour': 'white ', 'entity': 'door_handles', 'location': 'hallway'}"
14277a51-dbdc-4eee-8ce8-f3e96e7523de,How many white lamps are there in the hallway?,count_colour_location,5,"[41, 40, 50, 47, 48]",False,"{'colour': 'white ', 'entity': 'lamps', 'location': 'hallway'}"
5089f9ca-98b1-4482-89e3-eb9ac9f56cb4,How many white signs are there in the hallway?,count_colour_location,1,[71],False,"{'colour': 'white ', 'entity': 'signs', 'location': 'hallway'}"
16191b59-804e-4655-92d2-405e8de38b31,How many transparent jackets are there in the living room?,count_colour_location,0,[],False,"{'colour': 'transparent ', 'entity': 'jackets', 'location': 'living room'}"
04b36c9e-6df8-4b86-b31d-f03963943ffe,How many green notice boards are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'green ', 'entity': 'notice_boards', 'location': 'hallway'}"
fbf67b6c-1c24-46c4-ae85-90b6e04cb9cd,How many purple washers are there in the living room?,count_colour_location,0,[],False,"{'colour': 'purple ', 'entity': 'washers', 'location': 'living room'}"
4b31532e-db1c-49b1-800e-e99697275b0d,How many yellow wardrobe cabinets are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'yellow ', 'entity': 'wardrobe_cabinets', 'location': 'hallway'}"
b3fea7b5-1cd9-4213-b178-5f75315ae5db,How many beige stereo sets are there in the office?,count_colour_location,0,[],False,"{'colour': 'beige ', 'entity': 'stereo_sets', 'location': 'office'}"
3e4d6b03-a60a-411b-9ac3-1f13dbc2a15a,How many blue stereo sets are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'blue ', 'entity': 'stereo_sets', 'location': 'hallway'}"
a609e92e-a4ec-4923-8b8b-9a52ed74feb2,How many brown headphone are there in the living room?,count_colour_location,0,[],False,"{'colour': 'brown ', 'entity': 'headphone', 'location': 'living room'}"
b18c5ada-58d4-4440-a75b-7d93cf9ca4de,How many wooden chessboards are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'wooden ', 'entity': 'chessboards', 'location': 'hallway'}"
9630c051-3f12-42d1-a84e-ecef5d7cabd0,How many orange dressers are there in the living room?,count_colour_location,0,[],False,"{'colour': 'orange ', 'entity': 'dressers', 'location': 'living room'}"
e8f21690-3373-4c27-878c-2186371066ed,How many red refrigerators are there in the living room?,count_colour_location,0,[],False,"{'colour': 'red ', 'entity': 'refrigerators', 'location': 'living room'}"
f2c0e3da-89ae-4e6b-b1dc-1d9f82664745,How many green t-shirts are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'green ', 'entity': 't-shirts', 'location': 'hallway'}"
833fae46-9afc-4157-876c-6dd981ce1423,How many red doors are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'red ', 'entity': 'doors', 'location': 'hallway'}"
0724bd9c-ed5e-4cc2-b4b2-728552273f8c,How many silver rugs are there in the office?,count_colour_location,0,[],False,"{'colour': 'silver ', 'entity': 'rugs', 'location': 'office'}"
325a92f2-d05e-4d8d-99ae-168b87239168,How many blue pans are there in the office?,count_colour_location,0,[],False,"{'colour': 'blue ', 'entity': 'pans', 'location': 'office'}"
7bcf19c7-6ded-4eb6-bff8-c636761195e5,How many gold fruit bowls are there in the office?,count_colour_location,0,[],False,"{'colour': 'gold ', 'entity': 'fruit_bowls', 'location': 'office'}"
83edc770-0797-4554-8df9-cb0154c4dd77,How many white fruit bowls are there in the office?,count_colour_location,0,[],False,"{'colour': 'white ', 'entity': 'fruit_bowls', 'location': 'office'}"
ae67d1b5-5333-468f-9644-2bd6cafbb3be,How many brown pianos are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'brown ', 'entity': 'pianos', 'location': 'hallway'}"
74eaadfd-9157-4a29-afca-38846b04f17b,How many blue towel racks are there in the office?,count_colour_location,0,[],False,"{'colour': 'blue ', 'entity': 'towel_racks', 'location': 'office'}"
6b4c3a48-f892-43d2-9b05-83772ca8b8a2,How many white microwaves are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'white ', 'entity': 'microwaves', 'location': 'hallway'}"
e9deca50-447f-41a1-b4f3-52a34120653a,How many black apples are there in the office?,count_colour_location,0,[],False,"{'colour': 'black ', 'entity': 'apples', 'location': 'office'}"
d311c7a4-94b7-4901-b770-9930e4b669a2,How many wooden kettles are there in the office?,count_colour_location,0,[],False,"{'colour': 'wooden ', 'entity': 'kettles', 'location': 'office'}"
a6eb49c8-9cd8-4cb7-8d6d-b44578da0a42,How many white heaters are there in the office?,count_colour_location,0,[],False,"{'colour': 'white ', 'entity': 'heaters', 'location': 'office'}"
f34212b7-3611-4865-8d6f-38048b779307,How many green mirrors are there in the office?,count_colour_location,0,[],False,"{'colour': 'green ', 'entity': 'mirrors', 'location': 'office'}"
be12cffb-0f0c-4ba3-807d-b1790dbb0249,How many brown trophies are there in the living room?,count_colour_location,0,[],False,"{'colour': 'brown ', 'entity': 'trophies', 'location': 'living room'}"
3de6f1c9-c106-4e9d-a8ef-4711b5ede559,How many transparent showers are there in the living room?,count_colour_location,0,[],False,"{'colour': 'transparent ', 'entity': 'showers', 'location': 'living room'}"
8334b12b-87ec-405f-8e0f-898398495455,How many gray doors are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'gray ', 'entity': 'doors', 'location': 'hallway'}"
41c13f20-8bda-44c1-86a4-a4f47276ec49,How many orange wine glasses are there in the living room?,count_colour_location,0,[],False,"{'colour': 'orange ', 'entity': 'wine_glasses', 'location': 'living room'}"
d324a417-5f91-4de6-ab5a-a8a47f71c58b,How many transparent cups are there in the hallway?,count_colour_location,0,[],False,"{'colour': 'transparent ', 'entity': 'cups', 'location': 'hallway'}"
1ad1632a-d4e5-4a97-a510-3fa56fb2ca99,How many gold sofas are there in the office?,count_colour_location,0,[],False,"{'colour': 'gold ', 'entity': 'sofas', 'location': 'office'}"
