question,question_type,answer,ambiguous,object_ids,room_ids,uid,origin,kwargs
Is there a white door handle in the living room?,existence_colour_location,yes,False,[36],[],fbc3a2b8-e62d-490f-ac70-a2baa99278a0,template,"{'colour': 'a white ', 'entity': 'door_handle', 'location': 'living room'}"
Is there a white lamp in the living room?,existence_colour_location,yes,False,"[42, 43, 49, 44]",[],e1b5c67c-889e-45df-8575-06af8cb95955,template,"{'colour': 'a white ', 'entity': 'lamp', 'location': 'living room'}"
Is there a white painting in the living room?,existence_colour_location,yes,False,[51],[],f041df92-20b1-4d92-8141-12b623a7ec3e,template,"{'colour': 'a white ', 'entity': 'painting', 'location': 'living room'}"
Is there a white robot in the living room?,existence_colour_location,yes,False,[56],[],565eb71d-fde6-4504-bb09-d71497793190,template,"{'colour': 'a white ', 'entity': 'robot', 'location': 'living room'}"
Is there a white rubiks cube in the living room?,existence_colour_location,yes,False,"[59, 62, 60]",[],2d443c32-bf20-4dc8-9d8d-b2e8d289428e,template,"{'colour': 'a white ', 'entity': 'rubiks_cube', 'location': 'living room'}"
Is there a white table in the living room?,existence_colour_location,yes,False,[74],[],e40af7ff-85a8-4c3f-940e-882648d67a25,template,"{'colour': 'a white ', 'entity': 'table', 'location': 'living room'}"
Is there a white teapot in the living room?,existence_colour_location,yes,False,[75],[],38f3ce21-4569-4ba7-84ed-d8f68d8a0f52,template,"{'colour': 'a white ', 'entity': 'teapot', 'location': 'living room'}"
Is there a wooden chair in the living room?,existence_colour_location,yes,False,[12],[],4520cb05-3781-45e3-8da6-de391491b485,template,"{'colour': 'a wooden ', 'entity': 'chair', 'location': 'living room'}"
Is there a wooden desk in the living room?,existence_colour_location,yes,False,[22],[],d54c86d3-0548-40ca-b5b1-388b060635d5,template,"{'colour': 'a wooden ', 'entity': 'desk', 'location': 'living room'}"
Is there a wooden ottoman in the living room?,existence_colour_location,yes,False,[37],[],c05cefc3-6ced-4d9b-bc84-14e86142d028,template,"{'colour': 'a wooden ', 'entity': 'ottoman', 'location': 'living room'}"
Is there a yellow painting in the living room?,existence_colour_location,yes,False,[52],[],26000d69-63e2-42da-b3d8-fdf50d3b3555,template,"{'colour': 'a yellow ', 'entity': 'painting', 'location': 'living room'}"
Is there a yellow rubiks cube in the living room?,existence_colour_location,yes,False,"[59, 62, 60]",[],efbefc85-dcc7-4d23-912f-a717f23a540b,template,"{'colour': 'a yellow ', 'entity': 'rubiks_cube', 'location': 'living room'}"
Is there a blue door in the hallway?,existence_colour_location,yes,False,"[25, 24, 27, 30]",[],661ccf35-948f-4483-bb51-c08df9b4be6b,template,"{'colour': 'a blue ', 'entity': 'door', 'location': 'hallway'}"
Is there a blue door handle in the hallway?,existence_colour_location,yes,False,[33],[],f8919023-0930-4e60-96cd-91a90e73c8af,template,"{'colour': 'a blue ', 'entity': 'door_handle', 'location': 'hallway'}"
Is there a gray notice board in the hallway?,existence_colour_location,yes,False,"[55, 53, 54]",[],008349d8-26a4-40be-bc01-139dd4a935a7,template,"{'colour': 'a gray ', 'entity': 'notice_board', 'location': 'hallway'}"
Is there a green sign in the hallway?,existence_colour_location,yes,False,"[64, 66]",[],088dbc6b-19cb-49bf-b617-350a5d2ce10b,template,"{'colour': 'a green ', 'entity': 'sign', 'location': 'hallway'}"
Is there an orange sign in the hallway?,existence_colour_location,yes,False,"[68, 69, 65, 70]",[],918ec475-55c2-49d8-bcd0-9a927f0727a3,template,"{'colour': 'an orange ', 'entity': 'sign', 'location': 'hallway'}"
Is there a red sign in the hallway?,existence_colour_location,yes,False,"[67, 72]",[],41253870-ce3d-46c4-b57d-5ba453a03c7b,template,"{'colour': 'a red ', 'entity': 'sign', 'location': 'hallway'}"
Is there a transparent window in the hallway?,existence_colour_location,yes,False,[83],[],3144b72d-d616-45e3-895e-0b1dce675c04,template,"{'colour': 'a transparent ', 'entity': 'window', 'location': 'hallway'}"
Is there a white door in the hallway?,existence_colour_location,yes,False,"[28, 23]",[],95ec97da-ba75-4815-86f7-3ba629ddd3c1,template,"{'colour': 'a white ', 'entity': 'door', 'location': 'hallway'}"
Is there a white door handle in the hallway?,existence_colour_location,yes,False,"[34, 32, 35]",[],41a4ca13-2412-47cc-8e43-1112b77d35cb,template,"{'colour': 'a white ', 'entity': 'door_handle', 'location': 'hallway'}"
Is there a white lamp in the hallway?,existence_colour_location,yes,False,"[41, 40, 50, 47, 48]",[],5a857338-1555-46bd-a4ac-73f2f9f943ca,template,"{'colour': 'a white ', 'entity': 'lamp', 'location': 'hallway'}"
Is there a white sign in the hallway?,existence_colour_location,yes,False,[71],[],96692f8a-21a6-411d-a20d-43216ac2dd0a,template,"{'colour': 'a white ', 'entity': 'sign', 'location': 'hallway'}"
Is there a transparent jacket in the living room?,existence_colour_location,no,False,[],[],c5c56626-3c7c-43cf-8407-420eda8f5426,template,"{'colour': 'a transparent ', 'entity': 'jacket', 'location': 'living room'}"
Is there a green notice board in the hallway?,existence_colour_location,no,False,[],[],4b1044b2-4234-4454-8c13-327fd90318f2,template,"{'colour': 'a green ', 'entity': 'notice_board', 'location': 'hallway'}"
Is there a purple washer in the living room?,existence_colour_location,no,False,[],[],06f29e82-55d2-4847-b0d4-d7995b37e7cd,template,"{'colour': 'a purple ', 'entity': 'washer', 'location': 'living room'}"
Is there a yellow wardrobe cabinet in the hallway?,existence_colour_location,no,False,[],[],3a9aa801-23d7-45b7-9905-5029eaaf6188,template,"{'colour': 'a yellow ', 'entity': 'wardrobe_cabinet', 'location': 'hallway'}"
Is there a beige stereo set in the office?,existence_colour_location,no,False,[],[],c0890f3c-c968-468f-a5df-28bf73287042,template,"{'colour': 'a beige ', 'entity': 'stereo_set', 'location': 'office'}"
Is there a blue stereo set in the hallway?,existence_colour_location,no,False,[],[],52f3e56c-bd36-4a3d-b30e-e5e2f7f846d0,template,"{'colour': 'a blue ', 'entity': 'stereo_set', 'location': 'hallway'}"
Is there a brown headphones in the living room?,existence_colour_location,no,False,[],[],dbdda7de-0668-4f50-9110-33c0073d7321,template,"{'colour': 'a brown ', 'entity': 'headphones', 'location': 'living room'}"
Is there a wooden chessboard in the hallway?,existence_colour_location,no,False,[],[],c9ee2e1c-720e-44c0-b1ca-d1c951bd017c,template,"{'colour': 'a wooden ', 'entity': 'chessboard', 'location': 'hallway'}"
Is there an orange dresser in the living room?,existence_colour_location,no,False,[],[],b7561912-3ca4-4bf1-97e9-97eeb236500e,template,"{'colour': 'an orange ', 'entity': 'dresser', 'location': 'living room'}"
Is there a red refrigerator in the living room?,existence_colour_location,no,False,[],[],321a65bd-b9ff-44dd-b6ab-e16f829ac818,template,"{'colour': 'a red ', 'entity': 'refrigerator', 'location': 'living room'}"
Is there a green t-shirt in the hallway?,existence_colour_location,no,False,[],[],30e4248e-520d-4843-9ab4-d309e02708a7,template,"{'colour': 'a green ', 'entity': 't-shirt', 'location': 'hallway'}"
Is there a red door in the hallway?,existence_colour_location,no,False,[],[],bfd5ac62-4f22-4554-81f4-ab3336e5a505,template,"{'colour': 'a red ', 'entity': 'door', 'location': 'hallway'}"
Is there a silver rug in the office?,existence_colour_location,no,False,[],[],c5705fea-e81f-4644-b3ac-ae13e31e9d26,template,"{'colour': 'a silver ', 'entity': 'rug', 'location': 'office'}"
Is there a blue pan in the office?,existence_colour_location,no,False,[],[],947c290d-aadb-4c29-b00e-dda5a137c4f8,template,"{'colour': 'a blue ', 'entity': 'pan', 'location': 'office'}"
Is there a gold fruit bowl in the office?,existence_colour_location,no,False,[],[],06cd4256-0933-40a8-be81-657b618bf233,template,"{'colour': 'a gold ', 'entity': 'fruit_bowl', 'location': 'office'}"
Is there a white fruit bowl in the office?,existence_colour_location,no,False,[],[],233cd787-c206-4443-a80b-c64fbf8d9f36,template,"{'colour': 'a white ', 'entity': 'fruit_bowl', 'location': 'office'}"
Is there a brown piano in the hallway?,existence_colour_location,no,False,[],[],3ba1210b-f22a-4081-9957-e32a4557ae91,template,"{'colour': 'a brown ', 'entity': 'piano', 'location': 'hallway'}"
Is there a blue towel rack in the office?,existence_colour_location,no,False,[],[],0235a612-7e3b-4214-8e32-a6c4c93159d0,template,"{'colour': 'a blue ', 'entity': 'towel_rack', 'location': 'office'}"
Is there a white microwave in the hallway?,existence_colour_location,no,False,[],[],f2dc3990-96c6-4291-9ae0-c1dd90797586,template,"{'colour': 'a white ', 'entity': 'microwave', 'location': 'hallway'}"
Is there a black apple in the office?,existence_colour_location,no,False,[],[],66b913dd-65ee-418c-bfd1-0debb899b594,template,"{'colour': 'a black ', 'entity': 'apple', 'location': 'office'}"
Is there a wooden kettle in the office?,existence_colour_location,no,False,[],[],8bfe3ba6-1e07-4218-8a86-953bd14d911e,template,"{'colour': 'a wooden ', 'entity': 'kettle', 'location': 'office'}"
Is there a white heater in the office?,existence_colour_location,no,False,[],[],af9a17b7-da79-48f6-84d7-97bc2f2a26b9,template,"{'colour': 'a white ', 'entity': 'heater', 'location': 'office'}"
Is there a green mirror in the office?,existence_colour_location,no,False,[],[],23172e1c-b20b-4456-9811-ab384262b22c,template,"{'colour': 'a green ', 'entity': 'mirror', 'location': 'office'}"
Is there a brown trophy in the living room?,existence_colour_location,no,False,[],[],f99ff319-552f-47dd-a63b-a2dc4e989edb,template,"{'colour': 'a brown ', 'entity': 'trophy', 'location': 'living room'}"
Is there a transparent shower in the living room?,existence_colour_location,no,False,[],[],f88877cf-65a8-4eb7-b26a-81d36863b67b,template,"{'colour': 'a transparent ', 'entity': 'shower', 'location': 'living room'}"
Is there a gray door in the hallway?,existence_colour_location,no,False,[],[],398217c4-6f98-4361-bd17-1c35878d47df,template,"{'colour': 'a gray ', 'entity': 'door', 'location': 'hallway'}"
Is there an orange wine glass in the living room?,existence_colour_location,no,False,[],[],d68381ba-79c1-4ea7-9e5f-d768cde07e64,template,"{'colour': 'an orange ', 'entity': 'wine_glass', 'location': 'living room'}"
Is there a transparent cup in the hallway?,existence_colour_location,no,False,[],[],ceb20b78-e2bb-4163-a0ad-edb12c0d39b7,template,"{'colour': 'a transparent ', 'entity': 'cup', 'location': 'hallway'}"
Is there a gold sofa in the office?,existence_colour_location,no,False,[],[],753082b8-5411-4732-82ff-e60b7bbc0ffc,template,"{'colour': 'a gold ', 'entity': 'sofa', 'location': 'office'}"
Is there a wooden food processor in the hallway?,existence_colour_location,no,False,[],[],d4271658-e121-4be8-ba54-beb5fff0d3fc,template,"{'colour': 'a wooden ', 'entity': 'food_processor', 'location': 'hallway'}"
Is there a brown towel rack in the living room?,existence_colour_location,no,False,[],[],6dbdb39e-62e5-402f-b765-4bafea58291d,template,"{'colour': 'a brown ', 'entity': 'towel_rack', 'location': 'living room'}"
Is there a gold shower in the office?,existence_colour_location,no,False,[],[],be952671-b3f4-4a74-8036-954860c0b2dc,template,"{'colour': 'a gold ', 'entity': 'shower', 'location': 'office'}"
Is there a transparent kettle in the hallway?,existence_colour_location,no,False,[],[],8db8273b-5751-4573-9d70-db0d1d9b63e1,template,"{'colour': 'a transparent ', 'entity': 'kettle', 'location': 'hallway'}"
Is there a black fish tank in the living room?,existence_colour_location,no,False,[],[],438c3f16-7e9f-422e-b1db-bfe510f19c35,template,"{'colour': 'a black ', 'entity': 'fish_tank', 'location': 'living room'}"
Is there a beige coffee machine in the living room?,existence_colour_location,no,False,[],[],ca2ba1a9-0038-4df5-9847-5c5fd0052261,template,"{'colour': 'a beige ', 'entity': 'coffee_machine', 'location': 'living room'}"
Is there a white plates in the hallway?,existence_colour_location,no,False,[],[],0f431fa2-9a25-4e0e-bca7-66b3eedd04e7,template,"{'colour': 'a white ', 'entity': 'plates', 'location': 'hallway'}"
Is there a silver kettle in the hallway?,existence_colour_location,no,False,[],[],d471dcec-4c20-4a45-8af5-332acade32c1,template,"{'colour': 'a silver ', 'entity': 'kettle', 'location': 'hallway'}"
Is there a black ottoman in the hallway?,existence_colour_location,no,False,[],[],99eb3459-8bc9-46d1-85d3-923fffe80a45,template,"{'colour': 'a black ', 'entity': 'ottoman', 'location': 'hallway'}"
Is there a silver refrigerator in the office?,existence_colour_location,no,False,[],[],c671d5f8-af80-4eb1-9783-c78e9c179ef9,template,"{'colour': 'a silver ', 'entity': 'refrigerator', 'location': 'office'}"
Is there an orange door handle in the living room?,existence_colour_location,no,False,[],[],fc959c8f-7a0a-48c6-9954-3a27e6d67150,template,"{'colour': 'an orange ', 'entity': 'door_handle', 'location': 'living room'}"
Is there a blue mirror in the office?,existence_colour_location,no,False,[],[],712ff087-8125-434a-ba52-c5e459939bea,template,"{'colour': 'a blue ', 'entity': 'mirror', 'location': 'office'}"
Is there a yellow chessboard in the office?,existence_colour_location,no,False,[],[],5d3942ee-0a72-4976-b108-2286d68ad5c9,template,"{'colour': 'a yellow ', 'entity': 'chessboard', 'location': 'office'}"
Is there a wooden shower in the living room?,existence_colour_location,no,False,[],[],43dbc1cc-5950-467a-8e29-e73fe6b7166a,template,"{'colour': 'a wooden ', 'entity': 'shower', 'location': 'living room'}"
Is there a beige refrigerator in the hallway?,existence_colour_location,no,False,[],[],8ff56cfb-c9cd-4295-80a3-e7c70e7a86c0,template,"{'colour': 'a beige ', 'entity': 'refrigerator', 'location': 'hallway'}"
Is there a red wine bottle in the office?,existence_colour_location,no,False,[],[],872b2978-0251-4e85-bfdb-bb96b80d2cee,template,"{'colour': 'a red ', 'entity': 'wine_bottle', 'location': 'office'}"
Is there a wooden rack in the living room?,existence_colour_location,no,False,[],[],dba538fe-541e-486a-beb1-0d499bc468b1,template,"{'colour': 'a wooden ', 'entity': 'rack', 'location': 'living room'}"
Is there a gold door handle in the office?,existence_colour_location,no,False,[],[],49fefeb4-fd09-417c-98fd-7f9e2d5a79ef,template,"{'colour': 'a gold ', 'entity': 'door_handle', 'location': 'office'}"
Is there a red window in the living room?,existence_colour_location,no,False,[],[],fb69e81a-7ed8-41de-9e76-84e57d4b1b7b,template,"{'colour': 'a red ', 'entity': 'window', 'location': 'living room'}"
Is there a yellow apple in the hallway?,existence_colour_location,no,False,[],[],61404735-f433-4827-9cfc-71a87aa3819e,template,"{'colour': 'a yellow ', 'entity': 'apple', 'location': 'hallway'}"
Is there a purple shoes in the hallway?,existence_colour_location,no,False,[],[],a83087bd-78cd-4993-aff6-5eecec92973b,template,"{'colour': 'a purple ', 'entity': 'shoes', 'location': 'hallway'}"
Is there a pink table in the living room?,existence_colour_location,no,False,[],[],27c045fc-c031-4175-8bf7-3743bf49f7e3,template,"{'colour': 'a pink ', 'entity': 'table', 'location': 'living room'}"
Is there a white shower in the hallway?,existence_colour_location,no,False,[],[],e3a1d980-2ef7-45a6-ae95-abc157915ca7,template,"{'colour': 'a white ', 'entity': 'shower', 'location': 'hallway'}"
Is there a wooden vacuum cleaner in the office?,existence_colour_location,no,False,[],[],325afa85-e434-4037-b659-d788d6074322,template,"{'colour': 'a wooden ', 'entity': 'vacuum_cleaner', 'location': 'office'}"
Is there a silver cup in the living room?,existence_colour_location,no,False,[],[],97dbb386-2dfb-44a7-8420-2e2f44d03dee,template,"{'colour': 'a silver ', 'entity': 'cup', 'location': 'living room'}"
Is there a silver rubiks cube in the office?,existence_colour_location,no,False,[],[],8a9751e3-8084-496a-8cc3-b858b2dcbdf4,template,"{'colour': 'a silver ', 'entity': 'rubiks_cube', 'location': 'office'}"
Is there a beige lamp in the office?,existence_colour_location,no,False,[],[],30414858-5d7c-4099-80ad-01f18b966b31,template,"{'colour': 'a beige ', 'entity': 'lamp', 'location': 'office'}"
Is there a transparent fireplace in the hallway?,existence_colour_location,no,False,[],[],a71aa1c7-cf40-4c15-bba5-8ed0f1ca775f,template,"{'colour': 'a transparent ', 'entity': 'fireplace', 'location': 'hallway'}"
Is there an orange shower in the hallway?,existence_colour_location,no,False,[],[],3258e4c4-9b63-43ac-9e49-5f14b84a1ad8,template,"{'colour': 'an orange ', 'entity': 'shower', 'location': 'hallway'}"
Is there a white bag in the hallway?,existence_colour_location,no,False,[],[],009374a7-23ed-4339-b923-3322bb4a86a0,template,"{'colour': 'a white ', 'entity': 'bag', 'location': 'hallway'}"
Is there a transparent microwave in the office?,existence_colour_location,no,False,[],[],e492dc10-9b95-45e4-8a9c-71fe224edd8c,template,"{'colour': 'a transparent ', 'entity': 'microwave', 'location': 'office'}"
